CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
12068,39,Female,21436,Social Media,Consideration,3013.806157,0.226011227,0.161233572,34,7.762155436,0.908379426,74,3,3,0,3790,IsConfid,ToolConfid,1
12069,60,Female,81854,Email,Retention,9363.328843,0.046237488,0.040644272,32,1.426175395,11.58877899,43,15,4,0,447,IsConfid,ToolConfid,0
12070,20,Female,81888,SEO,Awareness,2579.19649,0.017457902,0.111142436,16,8.034893807,9.384065894,44,3,5,9,1280,IsConfid,ToolConfid,1
12071,27,Male,131201,Social Media,Awareness,1760.434463,0.180296795,0.126516595,4,2.805483728,1.670623322,74,8,6,0,2646,IsConfid,ToolConfid,0
12072,59,Female,47281,SEO,Conversion,4983.907516,0.013905596,0.179523787,34,1.234078838,2.219435104,48,7,4,7,3586,IsConfid,ToolConfid,1
12073,38,Female,108017,Referral,Conversion,600.0996679,0.136522924,0.0499806,18,5.427008832,7.477301789,3,6,4,9,3093,IsConfid,ToolConfid,1
12074,33,Female,116005,Email,Retention,460.476112,0.093762454,0.176428994,42,9.481241123,12.86615765,79,17,9,3,2616,IsConfid,ToolConfid,1
12075,29,Female,104403,SEO,Consideration,5010.543998,0.102631216,0.187553817,46,8.978078601,8.529349091,56,8,9,2,587,IsConfid,ToolConfid,1
12076,19,Female,126023,Social Media,Consideration,2229.55812,0.011130723,0.027002597,33,9.838515074,13.83442861,55,9,5,1,1708,IsConfid,ToolConfid,1
12077,58,Female,73952,Referral,Awareness,192.5911201,0.289660363,0.178204172,31,3.218789259,12.32696262,37,10,9,9,2207,IsConfid,ToolConfid,1
12078,41,Female,42766,PPC,Retention,3030.963423,0.1599193,0.059244209,24,7.258536131,9.64636264,5,1,8,8,4869,IsConfid,ToolConfid,1
12079,52,Female,115273,Referral,Consideration,4825.936803,0.176028519,0.02539018,21,1.502616517,5.043750391,81,18,5,3,1400,IsConfid,ToolConfid,1
12080,47,Female,41213,Social Media,Consideration,4003.458144,0.203175521,0.192129128,38,8.231075209,12.8646393,88,9,7,7,37,IsConfid,ToolConfid,1
12081,47,Male,113891,Social Media,Retention,1441.147715,0.241281319,0.084518663,49,5.713877188,10.05830276,23,14,3,0,4390,IsConfid,ToolConfid,1
12082,64,Male,82239,PPC,Conversion,5838.780796,0.186293644,0.128366866,26,9.966574707,8.515097483,51,17,6,0,3444,IsConfid,ToolConfid,1
12083,52,Female,42537,Referral,Retention,7132.296612,0.231037451,0.115045893,32,3.159950113,7.759038682,38,4,4,5,1555,IsConfid,ToolConfid,1
12084,36,Female,22794,SEO,Retention,6787.837705,0.140133235,0.050504566,7,8.061834139,3.585776263,72,11,3,8,4615,IsConfid,ToolConfid,1
12085,67,Male,79204,SEO,Consideration,3998.243021,0.117669791,0.137217488,29,2.538601229,0.728210954,36,7,1,0,1306,IsConfid,ToolConfid,0
12086,25,Male,129832,Referral,Awareness,1462.201897,0.248708833,0.018761848,47,3.584638664,10.88935137,97,5,8,4,602,IsConfid,ToolConfid,1
12087,43,Female,52324,SEO,Consideration,5044.919058,0.260940052,0.048588036,25,3.660067512,13.83435357,33,0,4,8,4691,IsConfid,ToolConfid,1
12088,66,Female,76764,Referral,Consideration,8915.274374,0.049963934,0.189486113,14,6.200803122,3.16310246,39,12,5,7,4201,IsConfid,ToolConfid,1
12089,57,Male,50858,Referral,Consideration,4740.356205,0.167371454,0.19116643,35,4.285986256,14.05349298,39,14,0,7,713,IsConfid,ToolConfid,1
12090,24,Female,62850,Social Media,Retention,2037.242392,0.208256305,0.101704486,44,4.9484354,1.542721475,36,10,3,8,3060,IsConfid,ToolConfid,1
12091,47,Female,33018,Email,Retention,1021.227701,0.034243634,0.04212363,11,5.696253918,8.510744915,91,3,4,6,576,IsConfid,ToolConfid,0
12092,24,Female,147171,Social Media,Consideration,9444.873717,0.279583077,0.090107812,40,1.50598067,2.175607089,49,7,3,8,2922,IsConfid,ToolConfid,1
12093,20,Female,103017,SEO,Consideration,7455.793148,0.160831834,0.176643458,44,6.988260936,13.39201464,10,6,1,7,3147,IsConfid,ToolConfid,1
12094,18,Female,70790,Email,Awareness,3198.37303,0.197182651,0.02335207,42,6.843402185,1.996982753,77,12,0,5,2441,IsConfid,ToolConfid,1
12095,53,Male,101120,Referral,Conversion,3023.988821,0.061690397,0.03429503,11,9.683216588,4.140291999,58,4,8,4,2640,IsConfid,ToolConfid,1
12096,42,Female,29850,SEO,Consideration,8962.663019,0.08668606,0.180174041,3,2.20048462,12.18604339,25,0,3,2,4549,IsConfid,ToolConfid,1
12097,54,Male,111237,PPC,Retention,1857.925525,0.045090353,0.088922846,2,1.278701058,10.48305763,59,15,7,2,1150,IsConfid,ToolConfid,1
12098,18,Female,126759,SEO,Conversion,5396.869168,0.086559629,0.025857135,36,2.199041858,6.127853686,7,10,7,6,3469,IsConfid,ToolConfid,1
12099,32,Male,129488,Email,Conversion,7163.692324,0.152795062,0.036449725,37,4.802183656,12.63315269,27,17,3,0,829,IsConfid,ToolConfid,1
12100,54,Female,65975,Email,Awareness,4024.264484,0.251752584,0.177665154,31,2.925401202,9.71764919,83,8,7,9,4305,IsConfid,ToolConfid,1
12101,30,Male,85510,Referral,Conversion,495.0331912,0.16477979,0.103119641,25,2.946861564,4.266773457,59,3,3,5,1113,IsConfid,ToolConfid,1
12102,57,Female,85696,PPC,Consideration,2354.812256,0.080894443,0.040968918,3,8.824582019,11.23390581,88,6,5,4,3399,IsConfid,ToolConfid,1
12103,25,Male,45832,Referral,Consideration,9027.900561,0.022940112,0.179871353,0,3.914479206,5.329365925,9,6,4,0,2903,IsConfid,ToolConfid,1
12104,22,Female,116746,PPC,Retention,5278.877772,0.190371252,0.170602989,4,4.751175417,12.32820732,62,12,0,4,3341,IsConfid,ToolConfid,1
12105,26,Female,107826,PPC,Consideration,8172.86834,0.13184637,0.014374437,1,7.15735751,11.83308676,60,18,8,2,2663,IsConfid,ToolConfid,1
12106,18,Female,114977,Referral,Consideration,5601.286874,0.295462621,0.120388121,45,4.059478367,4.973514184,74,6,5,5,383,IsConfid,ToolConfid,1
12107,53,Female,44886,SEO,Awareness,9441.660748,0.236130367,0.056423964,10,5.989207714,2.002954364,25,6,9,0,960,IsConfid,ToolConfid,1
12108,52,Male,117930,Social Media,Conversion,9100.427348,0.244425218,0.111295804,8,5.70589,12.4014339,22,12,8,8,3806,IsConfid,ToolConfid,1
12109,19,Female,28418,PPC,Awareness,4880.591616,0.013548157,0.063060983,7,3.353668282,5.784508207,62,3,3,1,3676,IsConfid,ToolConfid,0
12110,57,Female,143152,Email,Conversion,3250.912852,0.235560647,0.070016493,38,7.453847929,5.217174754,18,11,3,7,2315,IsConfid,ToolConfid,1
12111,40,Female,27081,Referral,Awareness,6056.520995,0.06643786,0.124351981,14,8.507022331,0.763801792,17,7,3,5,2244,IsConfid,ToolConfid,1
12112,26,Female,122716,SEO,Retention,6781.388049,0.179880803,0.112383244,8,8.05109988,11.02515966,49,15,1,2,2046,IsConfid,ToolConfid,1
12113,51,Female,30114,PPC,Awareness,5033.715414,0.139752256,0.085086556,41,4.557607122,4.473989267,18,10,2,1,1292,IsConfid,ToolConfid,1
12114,63,Female,137845,SEO,Awareness,8240.603889,0.175765117,0.030437915,49,9.396626558,6.820148081,14,3,4,8,3769,IsConfid,ToolConfid,1
12115,31,Female,38722,Referral,Retention,1914.952366,0.048698624,0.194190541,29,9.090680539,13.54703129,15,14,3,1,566,IsConfid,ToolConfid,1
12116,21,Female,107508,Email,Consideration,3410.677123,0.142498588,0.043175055,28,3.401521242,2.31694788,19,11,0,3,597,IsConfid,ToolConfid,0
12117,47,Female,149752,PPC,Consideration,6895.125938,0.020713959,0.130292277,24,2.115471926,1.051566641,18,1,7,1,4713,IsConfid,ToolConfid,0
12118,48,Female,148870,PPC,Retention,2542.170267,0.021889811,0.025721505,21,9.04427077,8.627368155,74,5,3,4,631,IsConfid,ToolConfid,0
12119,55,Male,37985,SEO,Retention,4454.462972,0.200744058,0.140779438,33,7.703709926,10.64787755,70,17,3,1,3108,IsConfid,ToolConfid,1
12120,28,Male,25888,Referral,Awareness,9640.962112,0.285992528,0.028019559,21,3.798914772,8.158471394,18,11,6,0,2091,IsConfid,ToolConfid,1
12121,52,Male,89254,Social Media,Retention,6296.17213,0.235443946,0.053606585,45,3.743890855,5.423875165,87,15,5,2,4106,IsConfid,ToolConfid,1
12122,25,Male,117683,PPC,Retention,9495.666623,0.146055176,0.132927188,29,3.899513699,5.740744209,30,0,1,3,2423,IsConfid,ToolConfid,1
12123,20,Female,140234,Email,Conversion,7252.169892,0.026202515,0.063757686,9,8.75200562,2.669896987,51,18,3,4,159,IsConfid,ToolConfid,1
12124,31,Female,128918,PPC,Conversion,7274.20102,0.023055843,0.111241655,4,3.162081466,5.019875736,47,3,1,3,2217,IsConfid,ToolConfid,1
12125,30,Male,103845,PPC,Consideration,5959.38602,0.055788756,0.033656025,4,6.859780456,11.50384496,7,9,2,1,1767,IsConfid,ToolConfid,0
12126,62,Female,143446,Social Media,Retention,1507.865089,0.292985046,0.048456102,1,8.509994315,7.737545371,49,9,9,1,3738,IsConfid,ToolConfid,1
12127,49,Female,39299,Social Media,Awareness,5245.17148,0.125611709,0.149417423,29,4.486108536,13.41598562,60,6,5,1,4652,IsConfid,ToolConfid,1
12128,51,Female,76050,Referral,Consideration,2601.395385,0.254588115,0.016676383,21,1.553421008,2.936022554,87,5,8,5,1413,IsConfid,ToolConfid,0
12129,62,Female,126747,PPC,Consideration,9986.858288,0.214491307,0.03124204,12,7.829686061,6.915128184,7,11,0,9,2937,IsConfid,ToolConfid,1
12130,36,Female,42036,PPC,Consideration,2742.923207,0.185574311,0.050841644,38,1.178825149,10.67331541,12,9,3,2,1154,IsConfid,ToolConfid,1
12131,55,Female,145234,SEO,Retention,2383.78985,0.284869572,0.013836206,24,8.477905196,4.448171838,73,11,7,2,458,IsConfid,ToolConfid,1
12132,33,Male,105421,SEO,Retention,6276.443236,0.076819355,0.028121953,26,4.247745775,4.369268041,18,12,3,5,3102,IsConfid,ToolConfid,1
12133,19,Male,49346,Email,Awareness,5158.393251,0.141918002,0.063464381,46,8.211888539,2.031228255,49,14,5,0,3,IsConfid,ToolConfid,1
12134,57,Male,133507,Email,Awareness,311.3938412,0.26076966,0.027654316,26,5.908250572,13.44750215,22,12,0,5,1345,IsConfid,ToolConfid,1
12135,34,Male,145191,SEO,Consideration,1382.378472,0.170010779,0.174562692,20,4.232946027,3.001667277,56,18,9,4,3886,IsConfid,ToolConfid,1
12136,51,Female,134673,Email,Retention,8129.325124,0.08146909,0.02255402,30,9.093956492,14.56684228,96,15,3,2,2227,IsConfid,ToolConfid,1
12137,59,Female,46691,PPC,Awareness,4888.550356,0.070585761,0.173586903,14,7.903400433,7.008148651,29,10,6,8,727,IsConfid,ToolConfid,1
12138,33,Female,125578,Social Media,Conversion,1545.550627,0.22833549,0.166343416,37,1.726366938,14.73588986,93,0,5,7,642,IsConfid,ToolConfid,1
12139,55,Female,134063,PPC,Conversion,4705.901372,0.013708779,0.029144703,38,9.375322846,1.08512431,28,17,8,2,4318,IsConfid,ToolConfid,1
12140,19,Male,37986,SEO,Consideration,2606.175923,0.275115702,0.01478635,35,5.203068954,8.722849747,60,6,2,4,2121,IsConfid,ToolConfid,1
12141,19,Female,47846,Referral,Conversion,2313.555465,0.015341217,0.019498483,35,2.340669866,10.5171641,34,11,4,0,457,IsConfid,ToolConfid,0
12142,43,Female,142047,Referral,Consideration,9581.480237,0.192986824,0.122171832,0,7.940904627,7.987060869,8,17,6,4,4068,IsConfid,ToolConfid,1
12143,30,Male,69665,SEO,Retention,3684.042816,0.185376909,0.137367189,10,5.658518296,8.76649052,71,11,0,1,4234,IsConfid,ToolConfid,1
12144,64,Male,133408,PPC,Consideration,559.6679363,0.177739234,0.127924144,4,7.05460422,8.306803326,24,8,8,3,3532,IsConfid,ToolConfid,1
12145,48,Female,61401,Email,Consideration,9706.234059,0.147559485,0.112880602,33,7.246339873,2.667128833,63,16,8,2,3309,IsConfid,ToolConfid,1
12146,51,Female,93728,Email,Retention,7968.91179,0.257204797,0.043189977,36,2.774721407,8.21266093,36,3,2,8,58,IsConfid,ToolConfid,0
12147,56,Female,124805,Referral,Awareness,2618.691735,0.201206532,0.16978124,4,9.73779218,8.355081558,37,3,7,4,3902,IsConfid,ToolConfid,1
12148,20,Female,148114,SEO,Awareness,4148.029164,0.236740062,0.072235438,19,1.949887771,5.655933442,7,19,1,7,26,IsConfid,ToolConfid,1
12149,25,Female,70054,SEO,Awareness,8636.666788,0.043501324,0.197373857,44,6.452150611,9.308510832,89,19,3,0,249,IsConfid,ToolConfid,1
12150,40,Male,58487,Social Media,Awareness,3638.393841,0.024470605,0.083122982,43,2.316972974,6.47260952,74,0,6,5,4566,IsConfid,ToolConfid,1
12151,31,Male,29412,Referral,Consideration,5717.300016,0.018273268,0.05997092,41,8.895692623,11.44974568,39,2,8,6,1516,IsConfid,ToolConfid,1
12152,44,Female,142836,SEO,Awareness,5395.08301,0.052689736,0.179907655,12,2.559215818,1.054046756,22,18,3,3,4692,IsConfid,ToolConfid,1
12153,46,Female,101499,Social Media,Conversion,4072.816031,0.203432288,0.117808691,8,4.96933377,0.644288151,95,7,0,6,251,IsConfid,ToolConfid,1
12154,56,Female,71473,Email,Conversion,6431.068828,0.153266309,0.147151584,4,1.781847637,8.096853644,44,19,6,5,1131,IsConfid,ToolConfid,1
12155,56,Female,119159,Referral,Awareness,4785.578299,0.228153154,0.087595769,37,5.032299956,14.8437339,0,0,2,5,2887,IsConfid,ToolConfid,1
12156,18,Female,86553,Referral,Conversion,310.1818676,0.065601798,0.178513946,31,1.036560557,6.959186731,48,5,9,2,2069,IsConfid,ToolConfid,1
12157,34,Female,25279,SEO,Conversion,8162.392766,0.116419282,0.184367791,29,4.991231593,0.672248109,8,8,8,2,1134,IsConfid,ToolConfid,1
12158,58,Female,95948,SEO,Retention,1220.242249,0.267664289,0.092986097,48,7.191030726,5.098035753,39,17,9,1,3783,IsConfid,ToolConfid,1
12159,47,Female,27712,PPC,Retention,4694.490316,0.281357218,0.055737529,27,2.6454702,7.275137992,27,8,8,2,3038,IsConfid,ToolConfid,1
12160,30,Male,35817,Email,Awareness,5841.01783,0.277301455,0.133057563,36,5.976871681,13.56637403,96,19,1,6,1922,IsConfid,ToolConfid,1
12161,38,Female,73832,Email,Consideration,7084.509937,0.247308463,0.191371023,27,5.269452636,2.258595143,95,9,6,1,2769,IsConfid,ToolConfid,1
12162,36,Female,113616,Social Media,Consideration,4166.885699,0.209588405,0.128264827,42,4.014827924,13.9036571,7,15,7,4,3019,IsConfid,ToolConfid,1
12163,36,Female,76224,Social Media,Retention,7381.930022,0.274966589,0.191302263,5,7.03719057,14.13222327,36,11,0,3,121,IsConfid,ToolConfid,1
12164,42,Male,26624,PPC,Retention,1400.365839,0.217112662,0.075323513,40,9.956243822,9.793880077,81,5,4,3,2662,IsConfid,ToolConfid,1
12165,39,Female,49126,Email,Consideration,6569.110928,0.286641512,0.183865024,43,9.44001198,3.765149937,70,13,7,6,2462,IsConfid,ToolConfid,1
12166,48,Female,102115,Social Media,Awareness,8280.755383,0.017188616,0.031387698,28,9.730927718,8.282270359,17,7,9,0,3559,IsConfid,ToolConfid,1
12167,34,Female,100667,Email,Consideration,8905.495331,0.277276205,0.07817854,3,1.181916898,12.34143133,75,14,1,0,2018,IsConfid,ToolConfid,1
12168,40,Female,57462,Email,Consideration,5837.70831,0.171164756,0.103949535,17,3.30755333,5.691681826,67,9,0,6,1452,IsConfid,ToolConfid,1
12169,49,Male,78676,Social Media,Conversion,3197.662461,0.042421348,0.134090964,14,9.304805577,13.6270199,76,4,9,3,3556,IsConfid,ToolConfid,1
12170,27,Female,66815,SEO,Consideration,1717.229466,0.072324268,0.065886457,24,1.434635761,1.760377038,74,19,3,0,1135,IsConfid,ToolConfid,0
12171,27,Female,122955,SEO,Retention,3521.031653,0.257126192,0.185605467,3,4.283280832,4.954172393,79,15,0,1,4435,IsConfid,ToolConfid,0
12172,53,Female,108911,Social Media,Awareness,5445.746294,0.156773917,0.18166428,13,6.869819726,14.90136972,43,7,4,3,4881,IsConfid,ToolConfid,1
12173,25,Male,46093,PPC,Consideration,2043.669218,0.29501714,0.161873957,49,9.846882692,8.966176615,77,10,7,4,1052,IsConfid,ToolConfid,1
12174,69,Male,131030,Referral,Conversion,9529.897566,0.044084022,0.03172888,16,3.481948166,9.059954691,15,2,7,6,2129,IsConfid,ToolConfid,1
12175,37,Female,137385,Email,Retention,8981.640746,0.129626005,0.024875281,33,7.877654288,3.978116137,51,1,8,9,2660,IsConfid,ToolConfid,1
12176,49,Female,52525,Referral,Retention,426.2762292,0.106243589,0.104644977,18,6.943321407,12.93458187,52,0,4,1,1225,IsConfid,ToolConfid,1
12177,67,Female,49030,Social Media,Conversion,5663.421802,0.159679277,0.155415314,28,6.52121444,6.721686183,85,0,7,3,68,IsConfid,ToolConfid,1
12178,31,Male,64067,Email,Retention,7914.157023,0.193696968,0.03341482,21,7.686411146,12.00630254,17,19,9,4,2081,IsConfid,ToolConfid,1
12179,67,Female,135745,Referral,Conversion,2529.380403,0.201872546,0.131873119,13,3.285330652,12.25492012,39,9,4,3,4455,IsConfid,ToolConfid,1
12180,45,Female,25207,SEO,Retention,5286.572701,0.010375805,0.110292524,35,4.048160646,3.035430146,60,17,6,9,4785,IsConfid,ToolConfid,1
12181,63,Male,96433,PPC,Retention,4119.319636,0.035798526,0.14793799,1,6.044175326,7.775924163,24,15,7,6,558,IsConfid,ToolConfid,1
12182,69,Female,46639,Referral,Retention,2045.808016,0.020168512,0.092721293,44,4.950830189,6.067864514,34,18,7,1,703,IsConfid,ToolConfid,1
12183,41,Female,22792,PPC,Retention,6185.9001,0.260733753,0.141726354,6,7.497930263,2.745262323,70,15,1,5,1574,IsConfid,ToolConfid,1
12184,32,Female,20420,SEO,Conversion,9937.552537,0.100854753,0.040325648,27,8.205652785,2.289248326,83,2,0,9,2389,IsConfid,ToolConfid,1
12185,39,Male,114760,Referral,Consideration,3716.343877,0.116448398,0.050772912,7,5.752089999,1.16409306,26,6,7,2,1539,IsConfid,ToolConfid,1
12186,47,Female,39198,Social Media,Retention,5568.552182,0.140607662,0.181633472,28,4.545607099,10.67847044,92,5,8,3,993,IsConfid,ToolConfid,1
12187,21,Male,55608,Email,Conversion,3345.761348,0.256298275,0.072581264,9,9.206613838,11.84118446,9,10,6,7,3759,IsConfid,ToolConfid,1
12188,30,Male,66205,SEO,Conversion,8781.791306,0.014108216,0.197246105,20,7.748640859,7.335137076,74,4,7,5,3391,IsConfid,ToolConfid,1
12189,40,Male,102951,PPC,Conversion,8659.566734,0.0443993,0.018778874,34,7.059185088,8.67683253,19,8,8,9,2297,IsConfid,ToolConfid,1
12190,25,Female,125943,PPC,Consideration,1869.856541,0.208697305,0.104216405,3,1.515693972,4.29893875,32,3,9,6,568,IsConfid,ToolConfid,0
12191,35,Male,37875,SEO,Awareness,9009.493855,0.289528832,0.071747561,20,5.750597356,10.8646062,76,11,9,2,3073,IsConfid,ToolConfid,1
12192,29,Female,90511,Social Media,Conversion,1599.936239,0.196408062,0.199233357,37,2.093518144,8.967371288,79,9,9,8,3542,IsConfid,ToolConfid,1
12193,48,Male,111997,Social Media,Conversion,1044.8556,0.085725806,0.198106604,24,6.944559833,13.29358214,10,2,3,0,2771,IsConfid,ToolConfid,1
12194,31,Male,41331,PPC,Conversion,6564.052695,0.160760684,0.054696225,19,3.696642137,11.31914149,68,6,2,0,4620,IsConfid,ToolConfid,1
12195,51,Female,36893,SEO,Consideration,3920.450648,0.292744338,0.060778807,6,7.64654043,0.774563555,66,1,3,4,1250,IsConfid,ToolConfid,1
12196,35,Male,84913,SEO,Retention,5354.331875,0.163142199,0.152437722,6,8.003368925,12.24282286,58,7,9,3,3432,IsConfid,ToolConfid,1
12197,51,Female,38243,Email,Consideration,6560.450741,0.118317213,0.179038142,31,3.703685083,0.893376831,65,12,2,4,1170,IsConfid,ToolConfid,1
12198,28,Male,35535,PPC,Conversion,623.0886542,0.121193411,0.136102428,31,9.786400172,12.30076057,52,14,1,0,1428,IsConfid,ToolConfid,1
12199,58,Male,83203,Social Media,Awareness,3000.236394,0.290439718,0.174294702,21,5.650252682,14.8153813,37,0,0,5,2376,IsConfid,ToolConfid,1
12200,29,Male,90597,Referral,Conversion,4662.972487,0.218485793,0.022025567,48,2.960832623,7.472738853,9,1,3,3,650,IsConfid,ToolConfid,1
12201,66,Female,87394,Social Media,Retention,2739.215357,0.209280128,0.131700412,24,7.976771398,3.790015642,5,17,4,0,2889,IsConfid,ToolConfid,1
12202,32,Male,45489,Social Media,Awareness,584.8167044,0.077295753,0.143032469,5,7.846689691,0.638782678,84,18,7,4,1832,IsConfid,ToolConfid,1
12203,48,Female,99214,Referral,Awareness,958.098075,0.172250545,0.046160622,26,4.725046673,2.679248533,94,6,6,3,3258,IsConfid,ToolConfid,1
12204,66,Female,140295,PPC,Consideration,8037.303901,0.113456108,0.15781434,17,6.927510293,7.804839666,33,1,5,1,2309,IsConfid,ToolConfid,1
12205,46,Female,120369,Email,Consideration,9122.728916,0.079658443,0.189410382,11,1.195539766,12.19549474,48,15,5,4,3814,IsConfid,ToolConfid,1
12206,43,Female,132695,Social Media,Retention,1607.109694,0.269710163,0.180613634,27,3.621068971,13.13643224,31,15,4,1,1911,IsConfid,ToolConfid,1
12207,35,Female,104886,Social Media,Consideration,2567.693377,0.121115185,0.056543809,18,8.933259076,10.41163304,28,3,3,2,532,IsConfid,ToolConfid,1
12208,49,Female,33346,PPC,Retention,6557.269107,0.092008277,0.071558601,42,3.089008798,1.758904023,64,16,7,5,2348,IsConfid,ToolConfid,1
12209,39,Male,68005,PPC,Awareness,9547.290583,0.280198915,0.10492616,16,9.15027537,14.87448744,32,13,7,0,3183,IsConfid,ToolConfid,1
12210,55,Male,26773,SEO,Awareness,3065.93812,0.067230455,0.040088625,34,6.218887283,11.3330078,16,7,9,6,4683,IsConfid,ToolConfid,1
12211,34,Male,115001,PPC,Awareness,8566.6149,0.226196388,0.191251101,14,9.126201747,6.683628872,97,8,2,1,3937,IsConfid,ToolConfid,1
12212,40,Male,146717,PPC,Retention,5109.64398,0.199296672,0.04070336,4,2.177840254,12.29829539,48,7,7,7,2854,IsConfid,ToolConfid,1
12213,41,Male,142580,Social Media,Consideration,9569.930527,0.276940484,0.154670362,35,5.17535908,9.034307104,15,17,4,2,1213,IsConfid,ToolConfid,1
12214,67,Female,95324,Email,Consideration,1448.960758,0.25129367,0.074871349,32,3.66813181,9.240348317,6,6,0,8,3977,IsConfid,ToolConfid,1
12215,25,Female,52343,Social Media,Consideration,9739.356742,0.214535613,0.119006952,20,8.982296595,14.58388245,99,12,7,0,933,IsConfid,ToolConfid,1
